row_id,timestamp,departamento_original,departamento_std,note
7788,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7789,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7790,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7791,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7792,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7793,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7794,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7795,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7796,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7797,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7798,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7799,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7800,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7801,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7802,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7803,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7804,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7805,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7806,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7807,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7808,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7809,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7810,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7811,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7812,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7813,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7814,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7815,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7816,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7817,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7818,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7819,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7820,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7821,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7822,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7823,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7824,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7835,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7836,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7837,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7838,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7839,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7841,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7844,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7845,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7846,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7847,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7848,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7849,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7850,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7851,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7853,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7854,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7855,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7856,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7857,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7858,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7859,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7860,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7861,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7862,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7864,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7865,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7866,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7869,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7870,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7876,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7877,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7878,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7879,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7880,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7881,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7882,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7885,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7887,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7888,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7889,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7890,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7891,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7892,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7893,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7894,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7895,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7896,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7897,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7898,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7899,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7900,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7901,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7903,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7904,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7906,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7907,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7909,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7910,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7913,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7914,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7916,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7917,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7918,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7919,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7920,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7921,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7922,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7923,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7924,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7925,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7926,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7927,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7928,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7929,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7930,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7931,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7932,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7933,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7934,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7935,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7936,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7937,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7938,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7939,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7940,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7941,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7942,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7943,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7944,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7945,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7946,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7947,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7948,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7949,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7950,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7951,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7952,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7953,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7954,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7955,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7956,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7957,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7958,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
7959,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7960,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7961,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7962,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7963,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7966,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7967,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7968,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7969,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7970,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7971,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7972,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7973,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7974,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7977,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7978,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7979,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7980,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7981,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7982,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7983,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7984,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7985,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7986,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7987,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7988,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7989,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7990,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7991,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7992,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7993,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7994,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7995,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7996,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7997,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
7998,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8003,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8004,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8005,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8006,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8007,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8008,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8009,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8010,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8011,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8021,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8022,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8023,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8024,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8025,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8026,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8027,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8028,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8030,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8031,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8032,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8033,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8034,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8036,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8039,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8040,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8041,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8042,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8043,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8044,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8045,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8047,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8048,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8049,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8050,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8051,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8052,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8054,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8055,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8056,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8057,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8059,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8060,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8061,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8062,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8063,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8064,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8065,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8066,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8067,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8068,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8069,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8070,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8071,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8072,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8073,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8074,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8081,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8085,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8086,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8087,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8088,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8095,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8097,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8098,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8105,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8106,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8107,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8108,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8110,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8111,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8112,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8113,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8114,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8115,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8116,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8120,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8121,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8122,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8123,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8124,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8125,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8126,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8127,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8128,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8129,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8130,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8131,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8132,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8133,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8134,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8135,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8141,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8146,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8147,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8152,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8154,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8159,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8160,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8161,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8162,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8163,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8164,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8165,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8166,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8167,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8168,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8169,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8170,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8172,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8173,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8174,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8175,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8176,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8177,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8178,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8179,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8180,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8181,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8182,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8183,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8184,2026-04-02T10:26:24Z,NA,NA,Original NA - left NA
8186,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8188,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8189,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8190,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8191,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8192,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8193,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8194,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8195,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8196,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8197,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8198,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8199,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8200,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8201,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8202,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8203,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8205,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8206,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8207,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8208,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8209,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8210,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8211,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8212,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8213,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8214,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8215,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8216,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8217,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8218,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8219,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8220,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8221,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8222,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8223,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8224,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8225,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8226,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8227,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
8228,2026-04-02T10:26:24Z,PTE. HAYES,PRESIDENTE HAYES,Standardized
19755,2026-04-02T10:26:24Z,CAPITAL,ASUNCIÓN,Standardized
20284,2026-04-02T10:26:24Z,PRESIDENTE  HAYES,PRESIDENTE HAYES,Standardized
15,2026-04-02T10:26:24Z,PTE HAYES,PRESIDENTE HAYES,Standardized
92,2026-04-02T10:26:24Z,PTE HAYES,PRESIDENTE HAYES,Standardized
1904,2026-04-02T10:26:24Z,CAPITAL,ASUNCIÓN,Standardized
1905,2026-04-02T10:26:24Z,CAPITAL,ASUNCIÓN,Standardized
1906,2026-04-02T10:26:24Z,CAPITAL,ASUNCIÓN,Standardized
1907,2026-04-02T10:26:24Z,CAPITAL,ASUNCIÓN,Standardized
1908,2026-04-02T10:26:24Z,CAPITAL,ASUNCIÓN,Standardized
1909,2026-04-02T10:26:24Z,CAPITAL,ASUNCIÓN,Standardized
1910,2026-04-02T10:26:24Z,CAPITAL,ASUNCIÓN,Standardized
1911,2026-04-02T10:26:24Z,CAPITAL,ASUNCIÓN,Standardized
1912,2026-04-02T10:26:24Z,CAPITAL,ASUNCIÓN,Standardized
1913,2026-04-02T10:26:24Z,CAPITAL,ASUNCIÓN,Standardized
1914,2026-04-02T10:26:24Z,CAPITAL,ASUNCIÓN,Standardized
